station_id,time_h0,value_h0,time_h-4,value_h-4,time_h-22,value_h-22,alert_d+1,value_d+1
7001,12,26.0,16,18.0,34,30.0,False,29.0
7001,36,29.0,40,19.0,58,36.0,False,67.0
7001,60,67.0,64,65.0,82,69.0,False,65.0
7001,84,65.0,88,48.0,106,37.0,False,19.0
7001,108,19.0,112,7.0,130,22.0,False,13.0
7001,132,13.0,136,57.0,154,17.0,False,8.0
7001,156,8.0,160,5.0,178,80.0,False,81.0
7001,180,81.0,184,78.0,202,83.0,False,74.0
7001,204,74.0,208,62.0,226,65.0,False,66.0
7001,228,66.0,232,63.0,250,72.0,False,78.0
7001,252,78.0,256,70.0,274,38.0,False,36.0
7001,276,36.0,280,20.0,298,61.0,False,74.0
7001,300,74.0,304,75.0,322,79.0,False,79.0
7001,324,79.0,328,70.0,346,26.0,False,62.0
7001,348,62.0,352,77.0,370,69.0,False,59.0
7001,372,59.0,376,64.0,394,69.0,False,71.0
7001,396,71.0,400,55.0,418,33.0,False,39.0
7001,420,39.0,424,31.0,442,30.0,False,14.0
7001,444,14.0,448,26.0,466,24.0,False,10.0
7001,468,10.0,472,11.0,490,39.0,False,41.0
7001,492,41.0,496,38.0,514,5.0,False,11.0
7001,516,11.0,520,4.0,538,12.0,False,16.0
7001,540,16.0,544,26.0,562,23.0,False,13.0
7001,564,13.0,568,67.0,586,66.0,False,73.0
7001,588,73.0,592,74.0,610,44.0,False,72.0
7001,612,72.0,616,64.0,634,69.0,False,72.0
7001,636,72.0,640,66.0,658,54.0,False,69.0
7001,660,69.0,664,73.0,682,72.0,False,78.0
7001,684,78.0,688,80.0,706,85.0,False,87.0
7001,708,87.0,712,80.0,730,40.0,False,68.0
7001,732,68.0,736,78.0,754,71.0,False,73.0
7001,756,73.0,760,71.0,778,68.0,False,77.0
7001,780,77.0,784,72.0,802,21.0,False,20.0
7001,804,20.0,808,49.0,826,51.0,False,55.0
7001,828,55.0,832,50.0,850,53.0,False,51.0
7001,852,51.0,856,57.0,874,35.0,False,40.0
7001,876,40.0,880,44.0,898,50.0,False,51.0
7001,900,51.0,904,61.0,922,56.0,False,63.0
7001,924,63.0,928,74.0,946,72.0,False,77.0
7001,948,77.0,952,76.0,970,32.0,False,30.0
7001,972,30.0,976,20.0,994,29.0,False,25.0
7001,1044,85.0,1048,86.0,1066,70.0,False,87.0
7001,1068,87.0,1072,88.0,1090,74.0,False,65.0
7001,1092,65.0,1096,76.0,1114,23.0,False,54.0
7001,1116,54.0,1120,66.0,1138,27.0,False,70.0
7001,1140,70.0,1144,48.0,1162,56.0,False,62.0
7001,1164,62.0,1168,59.0,1186,21.0,False,22.0
7001,1188,22.0,1192,60.0,1210,34.0,True,100.0
7001,1212,100.0,1216,99.0,1234,81.0,False,86.0
7001,1236,86.0,1240,85.0,1258,75.0,False,82.0
7001,1260,82.0,1264,89.0,1282,66.0,False,78.0
7001,1284,78.0,1288,88.0,1306,91.0,False,87.0
7001,1308,87.0,1312,84.0,1330,22.0,False,73.0
7001,1332,73.0,1336,77.0,1354,13.0,False,24.0
7001,1356,24.0,1360,25.0,1378,80.0,False,80.0
7001,1380,80.0,1384,81.0,1402,60.0,False,80.0
7001,1404,80.0,1408,91.0,1426,67.0,False,71.0
7001,1428,71.0,1432,69.0,1450,91.0,False,87.0
7001,1452,87.0,1456,86.0,1474,89.0,False,95.0
7001,1476,95.0,1480,87.0,1498,84.0,False,86.0
7001,1500,86.0,1504,86.0,1522,65.0,False,77.0
7001,1524,77.0,1528,84.0,1546,69.0,False,80.0
7001,1548,80.0,1552,79.0,1570,20.0,False,31.0
7001,1572,31.0,1576,29.0,1594,25.0,False,64.0
7001,1596,64.0,1600,100.0,1618,38.0,False,40.0
7001,1620,40.0,1624,59.0,1642,26.0,False,58.0
7001,1644,58.0,1648,90.0,1666,13.0,False,31.0
7001,1668,31.0,1672,69.0,1690,13.0,False,31.0
7001,1692,31.0,1696,85.0,1714,8.0,False,76.0
