station_id,time_h0,value_h0,time_h-12,value_h-12,time_h-34,value_h-34,alert_d+1,value_d+1
7001,12,26.0,24,46.0,46,7.0,False,29.0
7001,36,29.0,48,12.0,70,56.0,False,67.0
7001,60,67.0,72,54.0,94,35.0,False,65.0
7001,84,65.0,96,42.0,118,33.0,False,19.0
7001,108,19.0,120,45.0,142,8.0,False,13.0
7001,132,13.0,144,6.0,166,50.0,False,8.0
7001,156,8.0,168,52.0,190,60.0,False,81.0
7001,180,81.0,192,63.0,214,54.0,False,74.0
7001,204,74.0,216,58.0,238,60.0,False,66.0
7001,228,66.0,240,60.0,262,58.0,False,78.0
7001,252,78.0,264,44.0,286,46.0,False,36.0
7001,276,36.0,288,45.0,310,69.0,False,74.0
7001,300,74.0,312,67.0,334,43.0,False,79.0
7001,324,79.0,336,33.0,358,46.0,False,62.0
7001,348,62.0,360,57.0,382,62.0,False,59.0
7001,372,59.0,384,53.0,406,51.0,False,71.0
7001,396,71.0,408,55.0,430,45.0,False,39.0
7001,420,39.0,432,43.0,454,15.0,False,14.0
7001,444,14.0,456,11.0,478,7.0,False,10.0
7001,468,10.0,480,19.0,502,35.0,False,41.0
7001,492,41.0,504,45.0,526,4.0,False,11.0
7001,516,11.0,528,2.0,550,44.0,False,16.0
7001,540,16.0,552,40.0,574,66.0,False,13.0
7001,564,13.0,576,72.0,598,69.0,False,73.0
7001,588,73.0,600,66.0,622,62.0,False,72.0
7001,612,72.0,624,58.0,646,49.0,False,72.0
7001,636,72.0,648,68.0,670,69.0,False,69.0
7001,660,69.0,672,76.0,694,86.0,False,78.0
7001,684,78.0,696,85.0,718,44.0,False,87.0
7001,708,87.0,720,49.0,742,73.0,False,68.0
7001,732,68.0,744,57.0,766,71.0,False,73.0
7001,756,73.0,768,68.0,790,58.0,False,77.0
7001,780,77.0,792,59.0,814,71.0,False,20.0
7001,804,20.0,816,63.0,838,47.0,False,55.0
7001,828,55.0,840,53.0,862,45.0,False,51.0
7001,852,51.0,864,44.0,886,54.0,False,40.0
7001,876,40.0,888,53.0,910,51.0,False,51.0
7001,900,51.0,912,54.0,934,74.0,False,63.0
7001,924,63.0,936,74.0,958,65.0,False,77.0
7001,948,77.0,960,60.0,982,49.0,False,30.0
7001,972,30.0,984,44.0,1006,66.0,False,25.0
7001,996,25.0,1008,70.0,1030,73.0,False,34.0
7001,1020,34.0,1032,64.0,1054,67.0,False,85.0
7001,1044,85.0,1056,49.0,1078,46.0,False,87.0
7001,1068,87.0,1080,62.0,1102,58.0,False,65.0
7001,1092,65.0,1104,72.0,1126,44.0,False,54.0
7001,1116,54.0,1128,45.0,1150,44.0,False,70.0
7001,1140,70.0,1152,43.0,1174,26.0,False,62.0
7001,1164,62.0,1176,20.0,1198,64.0,False,22.0
7001,1188,22.0,1200,56.0,1222,96.0,True,100.0
7001,1212,100.0,1224,99.0,1246,83.0,False,86.0
7001,1236,86.0,1248,82.0,1270,54.0,False,82.0
7001,1260,82.0,1272,61.0,1294,80.0,False,78.0
7001,1284,78.0,1296,80.0,1318,82.0,False,87.0
7001,1308,87.0,1320,84.0,1342,25.0,False,73.0
7001,1332,73.0,1344,20.0,1366,30.0,False,24.0
7001,1356,24.0,1368,36.0,1390,75.0,False,80.0
7001,1380,80.0,1392,71.0,1414,47.0,False,80.0
7001,1404,80.0,1416,60.0,1438,76.0,False,71.0
7001,1428,71.0,1440,73.0,1462,81.0,False,87.0
7001,1452,87.0,1464,77.0,1486,54.0,False,95.0
7001,1476,95.0,1488,61.0,1510,85.0,False,86.0
7001,1500,86.0,1512,78.0,1534,80.0,False,77.0
7001,1524,77.0,1536,81.0,1558,57.0,False,80.0
7001,1548,80.0,1560,58.0,1582,62.0,False,31.0
7001,1572,31.0,1584,65.0,1606,73.0,False,64.0
7001,1596,64.0,1608,74.0,1630,48.0,False,40.0
7001,1620,40.0,1632,69.0,1654,44.0,False,58.0
7001,1644,58.0,1656,43.0,1678,41.0,False,31.0
7001,1668,31.0,1680,44.0,1702,52.0,False,31.0
7001,1692,31.0,1704,55.0,1726,82.0,False,76.0
7001,1716,76.0,1728,82.0,1750,66.0,False,56.0
7001,1740,56.0,1752,57.0,1774,60.0,False,86.0
7001,1764,86.0,1776,61.0,1798,62.0,False,88.0
7001,1788,88.0,1800,62.0,1822,73.0,True,76.0
7001,1812,76.0,1824,80.0,1846,73.0,True,96.0
7001,1836,96.0,1848,70.0,1870,42.0,False,41.0
7001,1860,41.0,1872,38.0,1894,18.0,False,4.0
7001,1884,4.0,1896,7.0,1918,54.0,False,37.0
7001,1908,37.0,1920,61.0,1942,30.0,False,66.0
7001,1932,66.0,1944,43.0,1966,53.0,False,74.0
7001,1956,74.0,1968,47.0,1990,46.0,False,93.0
7001,1980,93.0,1992,77.0,2014,72.0,False,78.0
7001,2004,78.0,2016,70.0,2038,71.0,False,91.0
7001,2028,91.0,2040,63.0,2062,71.0,False,93.0
7001,2052,93.0,2064,57.0,2086,75.0,False,59.0
7001,2076,59.0,2088,77.0,2110,82.0,False,80.0
7001,2100,80.0,2112,86.0,2134,76.0,False,81.0
7001,2124,81.0,2136,75.0,2158,84.0,False,77.0
7001,2148,77.0,2160,85.0,2182,82.0,False,86.0
7001,2172,86.0,2184,71.0,2206,68.0,False,75.0
7001,2196,75.0,2208,53.0,2230,59.0,False,34.0
7001,2220,34.0,2232,66.0,2254,74.0,False,60.0
7001,2244,60.0,2256,81.0,2278,80.0,False,81.0
7001,2268,81.0,2280,77.0,2302,91.0,False,94.0
