station_id,time_h0,value_h0,time_h-12,value_h-12,time_h-13,value_h-13,alert_d+1,value_d+1
7001,12,26.0,24,46.0,25,49.0,False,29.0
7001,36,29.0,48,12.0,49,14.0,False,67.0
7001,60,67.0,72,54.0,73,48.0,False,65.0
7001,84,65.0,96,42.0,97,47.0,False,19.0
7001,108,19.0,120,45.0,121,44.0,False,13.0
7001,132,13.0,144,6.0,145,15.0,False,8.0
7001,156,8.0,168,52.0,169,40.0,False,81.0
7001,180,81.0,192,63.0,193,64.0,False,74.0
7001,204,74.0,216,58.0,217,57.0,False,66.0
7001,228,66.0,240,60.0,241,62.0,False,78.0
7001,252,78.0,264,44.0,265,52.0,False,36.0
7001,276,36.0,288,45.0,289,43.0,False,74.0
7001,300,74.0,312,67.0,313,72.0,False,79.0
7001,324,79.0,336,33.0,337,54.0,False,62.0
7001,348,62.0,360,57.0,361,53.0,False,59.0
7001,372,59.0,384,53.0,385,62.0,False,71.0
7001,396,71.0,408,55.0,409,55.0,False,39.0
7001,420,39.0,432,43.0,433,45.0,False,14.0
7001,444,14.0,456,11.0,457,18.0,False,10.0
7001,468,10.0,480,19.0,481,18.0,False,41.0
7001,492,41.0,504,45.0,505,46.0,False,11.0
7001,516,11.0,528,2.0,529,4.0,False,16.0
7001,540,16.0,552,40.0,553,37.0,False,13.0
7001,564,13.0,576,72.0,577,72.0,False,73.0
7001,588,73.0,600,66.0,601,68.0,False,72.0
7001,612,72.0,624,58.0,625,56.0,False,72.0
7001,636,72.0,648,68.0,649,69.0,False,69.0
7001,660,69.0,672,76.0,673,85.0,False,78.0
7001,684,78.0,696,85.0,697,87.0,False,87.0
7001,708,87.0,720,49.0,721,41.0,False,68.0
7001,732,68.0,744,57.0,745,58.0,False,73.0
7001,756,73.0,768,68.0,769,60.0,False,77.0
7001,780,77.0,792,59.0,793,61.0,False,20.0
7001,804,20.0,816,63.0,817,62.0,False,55.0
7001,828,55.0,840,53.0,841,59.0,False,51.0
7001,852,51.0,864,44.0,865,41.0,False,40.0
7001,876,40.0,888,53.0,889,52.0,False,51.0
7001,900,51.0,912,54.0,913,59.0,False,63.0
7001,924,63.0,936,74.0,937,76.0,False,77.0
7001,948,77.0,960,60.0,961,61.0,False,30.0
7001,972,30.0,984,44.0,985,39.0,False,25.0
7001,996,25.0,1008,70.0,1009,71.0,False,34.0
7001,1020,34.0,1032,64.0,1033,59.0,False,85.0
7001,1044,85.0,1056,49.0,1057,69.0,False,87.0
7001,1068,87.0,1080,62.0,1081,54.0,False,65.0
7001,1092,65.0,1104,72.0,1105,71.0,False,54.0
7001,1116,54.0,1128,45.0,1129,45.0,False,70.0
7001,1140,70.0,1152,43.0,1153,50.0,False,62.0
