station_id,time_h0,value_h0,time_h-7,value_h-7,time_h-17,value_h-17,alert_d+1,value_d+1
7001,12,26.0,19,15.0,29,52.0,False,29.0
7001,36,29.0,43,16.0,53,8.0,False,67.0
7001,60,67.0,67,61.0,77,23.0,False,65.0
7001,84,65.0,91,42.0,101,36.0,False,19.0
7001,108,19.0,115,11.0,125,36.0,False,13.0
7001,132,13.0,139,6.0,149,35.0,False,8.0
7001,156,8.0,163,43.0,173,79.0,False,81.0
7001,180,81.0,187,69.0,197,47.0,False,74.0
7001,204,74.0,211,57.0,221,59.0,False,66.0
7001,228,66.0,235,66.0,245,64.0,False,78.0
7001,252,78.0,259,33.0,269,48.0,False,36.0
7001,276,36.0,283,34.0,293,30.0,False,74.0
7001,300,74.0,307,45.0,317,77.0,False,79.0
7001,324,79.0,331,24.0,341,36.0,False,62.0
7001,348,62.0,355,67.0,365,55.0,False,59.0
7001,372,59.0,379,73.0,389,58.0,False,71.0
7001,396,71.0,403,15.0,413,56.0,False,39.0
7001,420,39.0,427,18.0,437,38.0,False,14.0
7001,444,14.0,451,15.0,461,23.0,False,10.0
7001,468,10.0,475,13.0,485,30.0,False,41.0
7001,492,41.0,499,16.0,509,21.0,False,11.0
7001,516,11.0,523,7.0,533,19.0,False,16.0
7001,540,16.0,547,31.0,557,34.0,False,13.0
7001,564,13.0,571,67.0,581,74.0,False,73.0
7001,588,73.0,595,68.0,605,72.0,False,72.0
7001,612,72.0,619,68.0,629,50.0,False,72.0
7001,636,72.0,643,25.0,653,65.0,False,69.0
7001,660,69.0,667,75.0,677,82.0,False,78.0
7001,684,78.0,691,77.0,701,85.0,False,87.0
7001,708,87.0,715,74.0,725,33.0,False,68.0
7001,732,68.0,739,79.0,749,62.0,False,73.0
7001,756,73.0,763,62.0,773,66.0,False,77.0
7001,780,77.0,787,37.0,797,51.0,False,20.0
7001,804,20.0,811,57.0,821,60.0,False,55.0
7001,828,55.0,835,43.0,845,58.0,False,51.0
7001,852,51.0,859,50.0,869,35.0,False,40.0
7001,876,40.0,883,49.0,893,51.0,False,51.0
7001,900,51.0,907,43.0,917,51.0,False,63.0
7001,924,63.0,931,75.0,941,67.0,False,77.0
7001,948,77.0,955,49.0,965,62.0,False,30.0
7001,972,30.0,979,9.0,989,50.0,False,25.0
7001,996,25.0,1003,40.0,1013,64.0,False,34.0
7001,1020,34.0,1027,33.0,1037,71.0,False,85.0
7001,1044,85.0,1051,75.0,1061,42.0,False,87.0
7001,1068,87.0,1075,52.0,1085,50.0,False,65.0
7001,1092,65.0,1099,68.0,1109,49.0,False,54.0
7001,1116,54.0,1123,29.0,1133,15.0,False,70.0
7001,1140,70.0,1147,43.0,1157,51.0,False,62.0
7001,1164,62.0,1171,47.0,1181,25.0,False,22.0
7001,1188,22.0,1195,45.0,1205,49.0,True,100.0
7001,1212,100.0,1219,95.0,1229,81.0,False,86.0
7001,1236,86.0,1243,83.0,1253,81.0,False,82.0
7001,1260,82.0,1267,55.0,1277,49.0,False,78.0
7001,1284,78.0,1291,86.0,1301,85.0,False,87.0
7001,1308,87.0,1315,75.0,1325,68.0,False,73.0
7001,1332,73.0,1339,32.0,1349,6.0,False,24.0
7001,1356,24.0,1363,3.0,1373,79.0,False,80.0
7001,1380,80.0,1387,75.0,1397,59.0,False,80.0
7001,1404,80.0,1411,52.0,1421,65.0,False,71.0
7001,1428,71.0,1435,64.0,1445,76.0,False,87.0
7001,1452,87.0,1459,92.0,1469,70.0,False,95.0
7001,1476,95.0,1483,47.0,1493,84.0,False,86.0
7001,1500,86.0,1507,81.0,1517,67.0,False,77.0
7001,1524,77.0,1531,79.0,1541,56.0,False,80.0
7001,1548,80.0,1555,33.0,1565,62.0,False,31.0
7001,1572,31.0,1579,38.0,1589,66.0,False,64.0
7001,1596,64.0,1603,48.0,1613,71.0,False,40.0
7001,1620,40.0,1627,23.0,1637,61.0,False,58.0
7001,1644,58.0,1651,38.0,1661,30.0,False,31.0
7001,1668,31.0,1675,26.0,1685,31.0,False,31.0
7001,1692,31.0,1699,41.0,1709,29.0,False,76.0
7001,1716,76.0,1723,70.0,1733,82.0,False,56.0
7001,1740,56.0,1747,56.0,1757,35.0,False,86.0
7001,1764,86.0,1771,75.0,1781,38.0,False,88.0
7001,1788,88.0,1795,54.0,1805,56.0,True,76.0
7001,1812,76.0,1819,89.0,1829,42.0,True,96.0
7001,1836,96.0,1843,60.0,1853,55.0,False,41.0
7001,1860,41.0,1867,38.0,1877,21.0,False,4.0
7001,1884,4.0,1891,20.0,1901,9.0,False,37.0
7001,1908,37.0,1915,98.0,1925,59.0,False,66.0
7001,1932,66.0,1939,37.0,1949,35.0,False,74.0
7001,1956,74.0,1963,46.0,1973,48.0,False,93.0
7001,1980,93.0,1987,68.0,1997,60.0,False,78.0
7001,2004,78.0,2011,71.0,2021,75.0,False,91.0
7001,2028,91.0,2035,76.0,2045,70.0,False,93.0
7001,2052,93.0,2059,80.0,2069,61.0,False,59.0
7001,2076,59.0,2083,66.0,2093,71.0,False,80.0
7001,2100,80.0,2107,81.0,2117,86.0,False,81.0
7001,2124,81.0,2131,74.0,2141,72.0,False,77.0
7001,2148,77.0,2155,87.0,2165,82.0,False,86.0
7001,2172,86.0,2179,83.0,2189,78.0,False,75.0
7001,2196,75.0,2203,68.0,2213,30.0,False,34.0
