station_id,time_h0,value_h0,time_h-2,value_h-2,time_h-21,value_h-21,alert_d+1,value_d+1
7001,12,26.0,14,34.0,33,35.0,False,29.0
7001,36,29.0,38,12.0,57,16.0,False,67.0
7001,60,67.0,62,67.0,81,50.0,False,65.0
7001,84,65.0,86,59.0,105,21.0,False,19.0
7001,108,19.0,110,19.0,129,25.0,False,13.0
7001,132,13.0,134,68.0,153,20.0,False,8.0
7001,156,8.0,158,14.0,177,56.0,False,81.0
7001,180,81.0,182,80.0,201,82.0,False,74.0
7001,204,74.0,206,63.0,225,61.0,False,66.0
7001,228,66.0,230,62.0,249,69.0,False,78.0
7001,252,78.0,254,77.0,273,17.0,False,36.0
7001,276,36.0,278,22.0,297,27.0,False,74.0
7001,300,74.0,302,79.0,321,77.0,False,79.0
7001,324,79.0,326,75.0,345,16.0,False,62.0
7001,348,62.0,350,80.0,369,68.0,False,59.0
7001,372,59.0,374,76.0,393,50.0,False,71.0
7001,396,71.0,398,69.0,417,43.0,False,39.0
7001,420,39.0,422,46.0,441,9.0,False,14.0
7001,444,14.0,446,18.0,465,18.0,False,10.0
7001,468,10.0,470,11.0,489,35.0,False,41.0
7001,492,41.0,494,47.0,513,4.0,False,11.0
7001,516,11.0,518,15.0,537,14.0,False,16.0
7001,540,16.0,542,18.0,561,21.0,False,13.0
7001,564,13.0,566,50.0,585,66.0,False,73.0
7001,588,73.0,590,77.0,609,50.0,False,72.0
7001,612,72.0,614,64.0,633,53.0,False,72.0
7001,636,72.0,638,74.0,657,47.0,False,69.0
7001,660,69.0,662,72.0,681,62.0,False,78.0
7001,684,78.0,686,80.0,705,84.0,False,87.0
7001,708,87.0,710,80.0,729,14.0,False,68.0
7001,732,68.0,734,78.0,753,70.0,False,73.0
7001,756,73.0,758,77.0,777,63.0,False,77.0
7001,780,77.0,782,77.0,801,29.0,False,20.0
7001,804,20.0,806,58.0,825,52.0,False,55.0
7001,828,55.0,830,53.0,849,57.0,False,51.0
7001,852,51.0,854,53.0,873,31.0,False,40.0
7001,876,40.0,878,45.0,897,49.0,False,51.0
7001,900,51.0,902,55.0,921,54.0,False,63.0
7001,924,63.0,926,72.0,945,67.0,False,77.0
7001,948,77.0,950,82.0,969,59.0,False,30.0
7001,972,30.0,974,31.0,993,25.0,False,25.0
7001,996,25.0,998,41.0,1017,29.0,False,34.0
7001,1020,34.0,1022,56.0,1041,41.0,False,85.0
7001,1044,85.0,1046,96.0,1065,64.0,False,87.0
7001,1068,87.0,1070,85.0,1089,61.0,False,65.0
7001,1092,65.0,1094,71.0,1113,18.0,False,54.0
