station_id,time_h0,value_h0,time_h-4,value_h-4,time_h-32,value_h-32,alert_d+1,value_d+1
7001,12,26.0,16,18.0,44,9.0,False,29.0
7001,36,29.0,40,19.0,68,59.0,False,67.0
7001,60,67.0,64,65.0,92,34.0,False,65.0
7001,84,65.0,88,48.0,116,16.0,False,19.0
7001,108,19.0,112,7.0,140,4.0,False,13.0
7001,132,13.0,136,57.0,164,44.0,False,8.0
7001,156,8.0,160,5.0,188,64.0,False,81.0
7001,180,81.0,184,78.0,212,59.0,False,74.0
7001,204,74.0,208,62.0,236,65.0,False,66.0
7001,228,66.0,232,63.0,260,38.0,False,78.0
7001,252,78.0,256,70.0,284,40.0,False,36.0
7001,276,36.0,280,20.0,308,63.0,False,74.0
7001,300,74.0,304,75.0,332,32.0,False,79.0
7001,324,79.0,328,70.0,356,63.0,False,62.0
7001,348,62.0,352,77.0,380,61.0,False,59.0
7001,372,59.0,376,64.0,404,26.0,False,71.0
7001,396,71.0,400,55.0,428,35.0,False,39.0
7001,420,39.0,424,31.0,452,22.0,False,14.0
7001,444,14.0,448,26.0,476,15.0,False,10.0
7001,468,10.0,472,11.0,500,31.0,False,41.0
7001,492,41.0,496,38.0,524,2.0,False,11.0
7001,516,11.0,520,4.0,548,36.0,False,16.0
7001,540,16.0,544,26.0,572,71.0,False,13.0
7001,564,13.0,568,67.0,596,71.0,False,73.0
7001,588,73.0,592,74.0,620,68.0,False,72.0
7001,612,72.0,616,64.0,644,47.0,False,72.0
7001,636,72.0,640,66.0,668,72.0,False,69.0
7001,660,69.0,664,73.0,692,76.0,False,78.0
7001,684,78.0,688,80.0,716,72.0,False,87.0
7001,708,87.0,712,80.0,740,78.0,False,68.0
7001,732,68.0,736,78.0,764,51.0,False,73.0
7001,756,73.0,760,71.0,788,47.0,False,77.0
7001,780,77.0,784,72.0,812,64.0,False,20.0
7001,804,20.0,808,49.0,836,45.0,False,55.0
7001,828,55.0,832,50.0,860,45.0,False,51.0
7001,852,51.0,856,57.0,884,55.0,False,40.0
7001,876,40.0,880,44.0,908,48.0,False,51.0
7001,900,51.0,904,61.0,932,75.0,False,63.0
7001,924,63.0,928,74.0,956,57.0,False,77.0
7001,948,77.0,952,76.0,980,21.0,False,30.0
7001,972,30.0,976,20.0,1004,55.0,False,25.0
7001,996,25.0,1000,35.0,1028,48.0,False,34.0
7001,1020,34.0,1024,66.0,1052,53.0,False,85.0
7001,1044,85.0,1048,86.0,1076,51.0,False,87.0
7001,1068,87.0,1072,88.0,1100,63.0,False,65.0
7001,1092,65.0,1096,76.0,1124,35.0,False,54.0
7001,1116,54.0,1120,66.0,1148,54.0,False,70.0
7001,1140,70.0,1144,48.0,1172,42.0,False,62.0
7001,1164,62.0,1168,59.0,1196,63.0,False,22.0
7001,1188,22.0,1192,60.0,1220,94.0,True,100.0
7001,1212,100.0,1216,99.0,1244,81.0,False,86.0
7001,1236,86.0,1240,85.0,1268,55.0,False,82.0
7001,1260,82.0,1264,89.0,1292,84.0,False,78.0
7001,1284,78.0,1288,88.0,1316,79.0,False,87.0
7001,1308,87.0,1312,84.0,1340,35.0,False,73.0
7001,1332,73.0,1336,77.0,1364,3.0,False,24.0
7001,1356,24.0,1360,25.0,1388,71.0,False,80.0
7001,1380,80.0,1384,81.0,1412,55.0,False,80.0
7001,1404,80.0,1408,91.0,1436,67.0,False,71.0
7001,1428,71.0,1432,69.0,1460,92.0,False,87.0
7001,1452,87.0,1456,86.0,1484,38.0,False,95.0
7001,1476,95.0,1480,87.0,1508,86.0,False,86.0
7001,1500,86.0,1504,86.0,1532,79.0,False,77.0
7001,1524,77.0,1528,84.0,1556,42.0,False,80.0
7001,1548,80.0,1552,79.0,1580,49.0,False,31.0
7001,1572,31.0,1576,29.0,1604,66.0,False,64.0
7001,1596,64.0,1600,100.0,1628,28.0,False,40.0
7001,1620,40.0,1624,59.0,1652,37.0,False,58.0
7001,1644,58.0,1648,90.0,1676,32.0,False,31.0
7001,1668,31.0,1672,69.0,1700,44.0,False,31.0
7001,1692,31.0,1696,85.0,1724,72.0,False,76.0
7001,1716,76.0,1720,44.0,1748,53.0,False,56.0
7001,1740,56.0,1744,46.0,1772,74.0,False,86.0
7001,1764,86.0,1768,93.0,1796,55.0,False,88.0
7001,1788,88.0,1792,89.0,1820,88.0,True,76.0
7001,1812,76.0,1816,88.0,1844,62.0,True,96.0
7001,1836,96.0,1840,105.0,1868,37.0,False,41.0
7001,1860,41.0,1864,54.0,1892,18.0,False,4.0
7001,1884,4.0,1888,24.0,1916,68.0,False,37.0
7001,1908,37.0,1912,46.0,1940,29.0,False,66.0
7001,1932,66.0,1936,59.0,1964,50.0,False,74.0
7001,1956,74.0,1960,86.0,1988,82.0,False,93.0
7001,1980,93.0,1984,91.0,2012,67.0,False,78.0
7001,2004,78.0,2008,80.0,2036,77.0,False,91.0
7001,2028,91.0,2032,84.0,2060,82.0,False,93.0
7001,2052,93.0,2056,92.0,2084,68.0,False,59.0
7001,2076,59.0,2080,69.0,2108,84.0,False,80.0
7001,2100,80.0,2104,75.0,2132,73.0,False,81.0
7001,2124,81.0,2128,79.0,2156,86.0,False,77.0
7001,2148,77.0,2152,96.0,2180,71.0,False,86.0
7001,2172,86.0,2176,88.0,2204,66.0,False,75.0
7001,2196,75.0,2200,74.0,2228,60.0,False,34.0
7001,2220,34.0,2224,47.0,2252,53.0,False,60.0
7001,2244,60.0,2248,59.0,2276,87.0,False,81.0
7001,2268,81.0,2272,94.0,2300,87.0,False,94.0
7001,2292,94.0,2296,100.0,2324,68.0,True,96.0
7001,2316,96.0,2320,103.0,2348,72.0,True,91.0
7001,2340,91.0,2344,105.0,2372,84.0,True,81.0
7001,2364,81.0,2368,121.0,2396,83.0,True,117.0
7001,2388,117.0,2392,113.0,2420,66.0,True,111.0
7001,2412,111.0,2416,107.0,2444,68.0,True,101.0
7001,2436,101.0,2440,115.0,2468,74.0,True,95.0
7001,2460,95.0,2464,108.0,2492,75.0,True,100.0
7001,2484,100.0,2488,108.0,2516,97.0,True,90.0
7001,2508,90.0,2512,117.0,2540,111.0,True,113.0
7001,2532,113.0,2536,111.0,2564,88.0,False,96.0
7001,2556,96.0,2560,90.0,2588,90.0,False,78.0
7001,2580,78.0,2584,92.0,2612,38.0,False,54.0
7001,2604,54.0,2608,72.0,2636,68.0,False,82.0
7001,2628,82.0,2632,99.0,2660,85.0,True,111.0
7001,2652,111.0,2656,119.0,2684,110.0,True,123.0
7001,2676,123.0,2680,138.0,2708,94.0,True,109.0
7001,2700,109.0,2704,113.0,2732,87.0,True,130.0
7001,2724,130.0,2728,126.0,2756,68.0,True,83.0
7001,2796,64.0,2800,55.0,2828,58.0,False,76.0
7001,2820,76.0,2824,77.0,2852,62.0,False,66.0
7001,2844,66.0,2848,86.0,2876,80.0,True,97.0
7001,2868,97.0,2872,96.0,2900,52.0,False,59.0
7001,2892,59.0,2896,58.0,2924,40.0,False,74.0
7001,2916,74.0,2920,69.0,2948,44.0,False,78.0
7001,2940,78.0,2944,75.0,2972,90.0,False,66.0
7001,2964,66.0,2968,77.0,2996,68.0,True,89.0
7001,2988,89.0,2992,95.0,3020,72.0,True,101.0
7001,3012,101.0,3016,102.0,3044,56.0,True,103.0
7001,3036,103.0,3040,108.0,3068,109.0,True,51.0
7001,3060,51.0,3064,95.0,3092,63.0,True,92.0
7001,3084,92.0,3088,108.0,3116,60.0,True,95.0
7001,3108,95.0,3112,108.0,3140,83.0,True,110.0
7001,3132,110.0,3136,127.0,3164,81.0,True,106.0
7001,3156,106.0,3160,122.0,3188,123.0,True,121.0
7001,3180,121.0,3184,122.0,3212,88.0,True,80.0
7001,3204,80.0,3208,91.0,3236,96.0,False,88.0
7001,3228,88.0,3232,91.0,3260,73.0,False,94.0
7001,3252,94.0,3256,96.0,3284,77.0,True,95.0
7001,3276,95.0,3280,103.0,3308,94.0,True,100.0
7001,3300,100.0,3304,104.0,3332,85.0,False,83.0
7001,3324,83.0,3328,90.0,3356,76.0,False,80.0
7001,3348,80.0,3352,83.0,3380,95.0,False,97.0
7001,3372,97.0,3376,97.0,3404,101.0,True,108.0
7001,3396,108.0,3400,107.0,3428,109.0,True,110.0
7001,3420,110.0,3424,107.0,3452,63.0,True,107.0
7001,3444,107.0,3448,103.0,3476,55.0,False,81.0
